,Unnamed: 0,County,FIPS,County Centroid,year,CDC Week,Week Ending Date,Count,Disease_INFLUENZA_A,Disease_INFLUENZA_B,Disease_INFLUENZA_UNSPECIFIED,UnempRate,GDP,GDP_change,Population,flu,fluSymptoms,fever,cough,soreThroat,Target,VaxRate
9626,9626,NEW YORK,36061,"(40.7831, -73.9712)",2018,40,10/06/2018,6,5,1,0,3.7,-,-,1628701.0,0.021914923280423288,0.002426142857142857,0.2941704146016885,0.3551485212139802,0.40125650469165774,8.0,
9627,9627,NEW YORK,36061,"(40.7831, -73.9712)",2018,41,10/13/2018,5,5,0,0,3.7,-,-,1628701.0,0.01921525881834216,0.002426142857142857,0.260108577121493,0.3553092219023124,0.36840827884399147,8.0,
9628,9628,NEW YORK,36061,"(40.7831, -73.9712)",2018,42,10/20/2018,8,6,2,0,3.7,-,-,1628701.0,0.032237169753086416,0.004313142857142857,0.2649254026237429,0.3037243009477025,0.3105155493113642,7.0,
9629,9629,NEW YORK,36061,"(40.7831, -73.9712)",2018,43,10/27/2018,8,3,5,0,3.7,-,-,1628701.0,0.026837840828924167,0.004313142857142857,0.2500448524114352,0.3290346593600111,0.4010750227808972,2.0,
9630,9630,NEW YORK,36061,"(40.7831, -73.9712)",2018,44,11/03/2018,7,5,0,2,3.7,-,-,1628701.0,0.018341837962962963,0.003953714285714286,0.2598505328981582,0.33948020410159874,0.3426378475159881,13.0,
9631,9631,NEW YORK,36061,"(40.7831, -73.9712)",2018,45,11/10/2018,2,2,0,0,3.7,-,-,1628701.0,0.014332042217813054,0.001887,0.2370566265035829,0.44498020599163396,0.4704011126914413,14.0,
9632,9632,NEW YORK,36061,"(40.7831, -73.9712)",2018,46,11/17/2018,13,11,2,0,3.7,-,-,1628701.0,0.0114735739638448,0.002695714285714286,0.24152939304138635,0.4221607082484733,0.3601508519043847,30.0,
9633,9633,NEW YORK,36061,"(40.7831, -73.9712)",2018,47,11/24/2018,14,11,3,0,3.7,-,-,1628701.0,0.007781385802469137,0.002995238095238096,0.2415293930413864,0.4049657345969367,0.4010750227808971,42.0,
9634,9634,NEW YORK,36061,"(40.7831, -73.9712)",2018,48,12/01/2018,30,29,1,0,3.7,-,-,1628701.0,0.01214849007936508,0.003624238095238096,0.31928671900627714,0.4792094526063752,0.4509825482400585,87.0,
9635,9635,NEW YORK,36061,"(40.7831, -73.9712)",2018,49,12/08/2018,42,38,3,1,3.7,-,-,1628701.0,0.010123741732804234,0.0029652857142857146,0.3043201540528579,0.47631684021639703,0.5237567944550539,153.0,
9636,9636,NEW YORK,36061,"(40.7831, -73.9712)",2018,50,12/15/2018,87,80,5,2,3.7,-,-,1628701.0,0.010798657848324518,0.0029652857142857146,0.2696562133848812,0.4949581200629226,0.4123269012480535,205.0,
9637,9637,NEW YORK,36061,"(40.7831, -73.9712)",2018,51,12/22/2018,153,147,6,0,3.7,-,-,1628701.0,0.01584067824074074,0.007548,0.38018515571329337,0.5666306270590472,0.5365512691636753,250.0,
9638,9638,NEW YORK,36061,"(40.7831, -73.9712)",2018,52,12/29/2018,205,202,3,0,3.7,-,-,1628701.0,0.02477339153439154,0.013209000000000002,0.4756615183471747,0.8035034416605887,0.8348167894986999,267.0,
9639,9639,NEW YORK,36061,"(40.7831, -73.9712)",2019,1,01/05/2019,250,247,3,0,-,-,-,-,0.03453982473544974,0.015155904761904763,0.4154511995690512,0.7019406066346903,0.8075945028846119,286.0,
9640,9640,NEW YORK,36061,"(40.7831, -73.9712)",2019,2,01/12/2019,267,262,5,0,-,-,-,-,,,,,,434.0,
9641,9641,NEW YORK,36061,"(40.7831, -73.9712)",2019,3,01/19/2019,286,283,3,0,-,-,-,-,,,,,,450.0,
9642,9642,NEW YORK,36061,"(40.7831, -73.9712)",2019,4,01/26/2019,434,427,6,1,-,-,-,-,,,,,,526.0,
9643,9643,NEW YORK,36061,"(40.7831, -73.9712)",2019,5,02/02/2019,450,444,4,2,-,-,-,-,,,,,,415.0,
9644,9644,NEW YORK,36061,"(40.7831, -73.9712)",2019,6,02/09/2019,526,520,5,1,-,-,-,-,,,,,,389.0,
9645,9645,NEW YORK,36061,"(40.7831, -73.9712)",2019,7,02/16/2019,415,412,2,1,-,-,-,-,,,,,,317.0,
9646,9646,NEW YORK,36061,"(40.7831, -73.9712)",2019,8,02/23/2019,389,382,7,0,-,-,-,-,,,,,,255.0,
9647,9647,NEW YORK,36061,"(40.7831, -73.9712)",2019,9,03/02/2019,317,306,9,2,-,-,-,-,,,,,,236.0,
9648,9648,NEW YORK,36061,"(40.7831, -73.9712)",2019,10,03/09/2019,255,251,4,0,-,-,-,-,,,,,,162.0,
9649,9649,NEW YORK,36061,"(40.7831, -73.9712)",2019,11,03/16/2019,236,228,7,1,-,-,-,-,,,,,,165.0,
9650,9650,NEW YORK,36061,"(40.7831, -73.9712)",2019,12,03/23/2019,162,154,8,0,-,-,-,-,,,,,,110.0,
9651,9651,NEW YORK,36061,"(40.7831, -73.9712)",2019,13,03/30/2019,165,152,13,0,-,-,-,-,,,,,,104.0,
9652,9652,NEW YORK,36061,"(40.7831, -73.9712)",2019,14,04/06/2019,110,95,14,1,-,-,-,-,,,,,,82.0,
9653,9653,NEW YORK,36061,"(40.7831, -73.9712)",2019,15,04/13/2019,104,81,23,0,-,-,-,-,,,,,,54.0,
9654,9654,NEW YORK,36061,"(40.7831, -73.9712)",2019,16,04/20/2019,82,67,15,0,-,-,-,-,,,,,,30.0,
9655,9655,NEW YORK,36061,"(40.7831, -73.9712)",2019,17,04/27/2019,54,32,22,0,-,-,-,-,,,,,,16.0,
9656,9656,NEW YORK,36061,"(40.7831, -73.9712)",2019,18,05/04/2019,30,19,11,0,-,-,-,-,,,,,,7.0,
9657,9657,NEW YORK,36061,"(40.7831, -73.9712)",2019,19,05/11/2019,16,12,4,0,-,-,-,-,,,,,,7.0,
9658,9658,NEW YORK,36061,"(40.7831, -73.9712)",2019,20,05/18/2019,7,5,2,0,-,-,-,-,,,,,,5.0,
9659,9659,NEW YORK,36061,"(40.7831, -73.9712)",2019,40,10/05/2019,7,5,2,0,-,-,-,-,,,,,,3.0,
9660,9660,NEW YORK,36061,"(40.7831, -73.9712)",2019,41,10/12/2019,5,3,2,0,-,-,-,-,,,,,,7.0,
9661,9661,NEW YORK,36061,"(40.7831, -73.9712)",2019,42,10/19/2019,3,3,0,0,-,-,-,-,,,,,,17.0,
9662,9662,NEW YORK,36061,"(40.7831, -73.9712)",2019,43,10/26/2019,7,6,1,0,-,-,-,-,,,,,,,
9663,9663,NEW YORK,36061,"(40.7831, -73.9712)",2019,44,11/02/2019,17,13,4,0,-,-,-,-,,,,,,,
9664,9664,NIAGARA,36063,"(43.203001, -78.71083)",2009,40,10/10/2009,2,2,0,0,9.3,-,-,-,0.256956,0.155142,0.170924,0.17028,0.15225,54.0,
9665,9665,NIAGARA,36063,"(43.203001, -78.71083)",2009,41,10/17/2009,8,8,0,0,9.3,-,-,-,0.31482399999999994,0.15428400000000006,0.2415945,0.07866000000000001,0.0,44.0,
9666,9666,NIAGARA,36063,"(43.203001, -78.71083)",2009,42,10/24/2009,54,54,0,0,9.3,-,-,-,0.7120799999999999,0.6318,0.49305,0.33282,0.149292,46.0,
9667,9667,NIAGARA,36063,"(43.203001, -78.71083)",2009,43,10/31/2009,44,44,0,0,9.3,-,-,-,0.92,0.6708000000000001,0.172827,0.11150999999999996,0.129195,20.0,
9668,9668,NIAGARA,36063,"(43.203001, -78.71083)",2009,44,11/07/2009,46,45,0,1,9.3,-,-,-,0.387504,0.21761999999999998,0.42990500000000004,0.10017,0.4263,6.0,
9669,9669,NIAGARA,36063,"(43.203001, -78.71083)",2009,45,11/14/2009,20,20,0,0,9.3,-,-,-,0.387872,0.17893199999999998,0.199815,0.3168000000000001,0.18043800000000002,4.0,
9670,9670,NIAGARA,36063,"(43.203001, -78.71083)",2009,46,11/21/2009,6,6,0,0,9.3,-,-,-,0.115,0.22308000000000008,0.276108,0.2957400000000001,0.0,0.0,
9671,9671,NIAGARA,36063,"(43.203001, -78.71083)",2009,47,11/28/2009,4,4,0,0,9.3,-,-,-,0.05244,0.045864,0.10207,0.22419,0.20827800000000002,0.0,
9672,9672,NIAGARA,36063,"(43.203001, -78.71083)",2009,48,12/05/2009,0,0,0,0,9.3,-,-,-,0.027048000000000003,0.017940000000000005,0.16322550000000002,0.2845800000000001,0.2259390000000001,0.0,
9673,9673,NIAGARA,36063,"(43.203001, -78.71083)",2009,49,12/12/2009,0,0,0,0,9.3,-,-,-,0.019872,0.013260000000000004,0.12040799999999995,0.08316,0.1827,0.0,
9674,9674,NIAGARA,36063,"(43.203001, -78.71083)",2009,50,12/19/2009,0,0,0,0,9.3,-,-,-,0.028151999999999996,0.0,0.1903,0.099,0.11571,0.0,
9675,9675,NIAGARA,36063,"(43.203001, -78.71083)",2009,51,12/26/2009,0,0,0,0,9.3,-,-,-,0.009936,0.012480000000000005,0.175422,0.27899999999999997,0.26004299999999997,0.0,
9676,9676,NIAGARA,36063,"(43.203001, -78.71083)",2010,1,01/09/2010,0,0,0,0,9.6,-,-,216479.0,0.010764,0.01521,0.426272,0.09936,0.0,0.0,
9677,9677,NIAGARA,36063,"(43.203001, -78.71083)",2010,2,01/16/2010,0,0,0,0,9.6,-,-,216479.0,0.01012,0.013104,0.274378,0.13365000000000002,0.10961999999999998,1.0,
9678,9678,NIAGARA,36063,"(43.203001, -78.71083)",2010,3,01/23/2010,0,0,0,0,9.6,-,-,216479.0,0.005796,0.0,0.17697900000000005,0.2197800000000001,0.17156400000000002,0.0,
9679,9679,NIAGARA,36063,"(43.203001, -78.71083)",2010,4,01/30/2010,1,1,0,0,9.6,-,-,216479.0,0.0038640000000000002,0.0038220000000000007,0.21798,0.17856000000000002,0.25665,0.0,
9680,9680,NIAGARA,36063,"(43.203001, -78.71083)",2010,5,02/06/2010,0,0,0,0,9.6,-,-,216479.0,0.004416,0.004914,0.14791500000000002,0.108,0.331731,0.0,
9681,9681,NIAGARA,36063,"(43.203001, -78.71083)",2010,6,02/13/2010,0,0,0,0,9.6,-,-,216479.0,0.0027600000000000003,0.00234,0.35291999999999996,0.13338000000000005,0.25056,0.0,
9682,9682,NIAGARA,36063,"(43.203001, -78.71083)",2010,7,02/20/2010,0,0,0,0,9.6,-,-,216479.0,0.0038640000000000002,0.004914000000000001,0.24911999999999995,0.13985999999999998,0.21315,0.0,
9683,9683,NIAGARA,36063,"(43.203001, -78.71083)",2010,8,02/27/2010,0,0,0,0,9.6,-,-,216479.0,0.00322,0.00702,0.13044199999999995,0.2227500000000001,0.17226,0.0,
9684,9684,NIAGARA,36063,"(43.203001, -78.71083)",2010,9,03/06/2010,0,0,0,0,9.6,-,-,216479.0,0.0018399999999999998,0.0014039999999999999,0.220056,0.05985,0.10701,0.0,
9685,9685,NIAGARA,36063,"(43.203001, -78.71083)",2010,10,03/13/2010,0,0,0,0,9.6,-,-,216479.0,0.001104,0.00234,0.1557,0.1476,0.13641599999999998,0.0,
9686,9686,NIAGARA,36063,"(43.203001, -78.71083)",2010,11,03/20/2010,0,0,0,0,9.6,-,-,216479.0,0.002576,0.0021840000000000006,0.230782,0.1008,0.24499200000000002,0.0,
9687,9687,NIAGARA,36063,"(43.203001, -78.71083)",2010,12,03/27/2010,0,0,0,0,9.6,-,-,216479.0,0.001472,0.0,0.15301849999999995,0.17955,0.195054,0.0,
9688,9688,NIAGARA,36063,"(43.203001, -78.71083)",2010,13,04/03/2010,0,0,0,0,9.6,-,-,216479.0,0.0,0.0,0.10717349999999998,0.1701,0.26813400000000004,1.0,
9689,9689,NIAGARA,36063,"(43.203001, -78.71083)",2010,14,04/10/2010,0,0,0,0,9.6,-,-,216479.0,0.000552,0.002730000000000001,0.14211949999999998,0.14390999999999998,0.585684,0.0,
9690,9690,NIAGARA,36063,"(43.203001, -78.71083)",2010,15,04/17/2010,1,1,0,0,9.6,-,-,216479.0,0.000552,0.0,0.27558900000000003,0.18522,0.0,0.0,
9691,9691,NIAGARA,36063,"(43.203001, -78.71083)",2010,16,04/24/2010,0,0,0,0,9.6,-,-,216479.0,0.000552,0.0,0.2092435,0.08127000000000001,0.14355,0.0,
9692,9692,NIAGARA,36063,"(43.203001, -78.71083)",2010,17,05/01/2010,0,0,0,0,9.6,-,-,216479.0,0.000552,0.0,0.2839795,0.11934000000000004,0.184092,0.0,
9693,9693,NIAGARA,36063,"(43.203001, -78.71083)",2010,18,05/08/2010,0,0,0,0,9.6,-,-,216479.0,0.000368,0.0,0.28233600000000003,0.15128999999999998,0.17800200000000002,0.0,
9694,9694,NIAGARA,36063,"(43.203001, -78.71083)",2010,19,05/15/2010,0,0,0,0,9.6,-,-,216479.0,0.000552,0.001638,0.11417999999999999,0.09216,0.0,0.0,
9695,9695,NIAGARA,36063,"(43.203001, -78.71083)",2010,20,05/22/2010,0,0,0,0,9.6,-,-,216479.0,0.000368,0.0010920000000000003,0.182342,0.06138,0.0,0.0,
9696,9696,NIAGARA,36063,"(43.203001, -78.71083)",2010,40,10/09/2010,0,0,0,0,9.6,-,-,216479.0,0.012144,0.0028079999999999997,0.17421099999999998,0.07353,0.12528,0.0,
9697,9697,NIAGARA,36063,"(43.203001, -78.71083)",2010,41,10/16/2010,0,0,0,0,9.6,-,-,216479.0,0.009936,0.0014039999999999999,0.30101999999999995,0.29187,0.129456,0.0,
9698,9698,NIAGARA,36063,"(43.203001, -78.71083)",2010,42,10/23/2010,0,0,0,0,9.6,-,-,216479.0,0.006071999999999999,0.0,0.1952305,0.19872,0.0,0.0,
9699,9699,NIAGARA,36063,"(43.203001, -78.71083)",2010,43,10/30/2010,0,0,0,0,9.6,-,-,216479.0,0.00828,0.0056159999999999995,0.1888295,0.1665,0.0,0.0,
9700,9700,NIAGARA,36063,"(43.203001, -78.71083)",2010,44,11/06/2010,0,0,0,0,9.6,-,-,216479.0,0.0092,0.001872,0.492704,0.06480000000000001,0.22446,0.0,
9701,9701,NIAGARA,36063,"(43.203001, -78.71083)",2010,45,11/13/2010,0,0,0,0,9.6,-,-,216479.0,0.005152,0.0,0.10345400000000002,0.25704000000000005,0.241251,0.0,
9702,9702,NIAGARA,36063,"(43.203001, -78.71083)",2010,46,11/20/2010,0,0,0,0,9.6,-,-,216479.0,0.002944,0.0028079999999999997,0.1191105,0.14904,0.08526,0.0,
9703,9703,NIAGARA,36063,"(43.203001, -78.71083)",2010,47,11/27/2010,0,0,0,0,9.6,-,-,216479.0,0.0038640000000000002,0.0021840000000000006,0.2092435,0.21285,0.204102,0.0,
9704,9704,NIAGARA,36063,"(43.203001, -78.71083)",2010,48,12/04/2010,0,0,0,0,9.6,-,-,216479.0,0.0038640000000000002,0.00234,0.24159450000000002,0.11232,0.0,0.0,
9705,9705,NIAGARA,36063,"(43.203001, -78.71083)",2010,49,12/11/2010,0,0,0,0,9.6,-,-,216479.0,0.002576,0.0028079999999999997,0.1787955,0.06732,0.0,1.0,
9706,9706,NIAGARA,36063,"(43.203001, -78.71083)",2010,50,12/18/2010,0,0,0,0,9.6,-,-,216479.0,0.0077280000000000005,0.0032760000000000003,0.107433,0.15552,0.21924000000000002,0.0,
9707,9707,NIAGARA,36063,"(43.203001, -78.71083)",2010,51,12/25/2010,1,1,0,0,9.6,-,-,216479.0,0.005888,0.0,0.17256749999999996,0.2538,0.16095,2.0,
9708,9708,NIAGARA,36063,"(43.203001, -78.71083)",2010,52,01/02/2010,0,0,0,0,9.6,-,-,216479.0,0.016191999999999998,0.010920000000000004,0.16504200000000002,0.16335000000000002,0.0,2.0,
9709,9709,NIAGARA,36063,"(43.203001, -78.71083)",2011,1,01/08/2011,2,2,0,0,9.1,-,-,215709.0,0.0073599999999999985,0.002106,0.2210075,0.21384000000000009,0.280053,1.0,
9710,9710,NIAGARA,36063,"(43.203001, -78.71083)",2011,2,01/15/2011,2,2,0,0,9.1,-,-,215709.0,0.0036799999999999997,0.002106,0.23874,0.26163000000000003,0.24499200000000002,6.0,
9711,9711,NIAGARA,36063,"(43.203001, -78.71083)",2011,3,01/22/2011,1,1,0,0,9.1,-,-,215709.0,0.0036799999999999997,0.0024960000000000004,0.35084400000000004,0.15309,0.312417,5.0,
9712,9712,NIAGARA,36063,"(43.203001, -78.71083)",2011,4,01/29/2011,6,4,2,0,9.1,-,-,215709.0,0.003312,0.004212,0.269534,0.10692000000000004,0.16269000000000006,4.0,
9713,9713,NIAGARA,36063,"(43.203001, -78.71083)",2011,5,02/05/2011,5,5,0,0,9.1,-,-,215709.0,0.00414,0.002106,0.29842500000000005,0.09333,0.328512,6.0,
9714,9714,NIAGARA,36063,"(43.203001, -78.71083)",2011,6,02/12/2011,4,2,1,1,9.1,-,-,215709.0,0.00414,0.006006000000000001,0.2789625,0.21545999999999998,0.2331600000000001,10.0,
9715,9715,NIAGARA,36063,"(43.203001, -78.71083)",2011,7,02/19/2011,6,5,1,0,9.1,-,-,215709.0,0.0073599999999999985,0.007800000000000001,0.7092999999999999,0.22230000000000005,0.190269,4.0,
9716,9716,NIAGARA,36063,"(43.203001, -78.71083)",2011,8,02/26/2011,10,10,0,0,9.1,-,-,215709.0,0.0036799999999999997,0.001638,0.4080205,0.4158,0.17748,10.0,
9717,9717,NIAGARA,36063,"(43.203001, -78.71083)",2011,9,03/05/2011,4,3,1,0,9.1,-,-,215709.0,0.0036799999999999997,0.002730000000000001,0.401014,0.2052,0.292146,2.0,
9718,9718,NIAGARA,36063,"(43.203001, -78.71083)",2011,10,03/12/2011,10,10,0,0,9.1,-,-,215709.0,0.0016559999999999995,0.0014039999999999999,0.3308625,0.23598000000000002,0.299715,2.0,
9719,9719,NIAGARA,36063,"(43.203001, -78.71083)",2011,11,03/19/2011,2,2,0,0,9.1,-,-,215709.0,0.0018399999999999998,0.0,0.3461729999999999,0.15840000000000004,0.079605,1.0,
9720,9720,NIAGARA,36063,"(43.203001, -78.71083)",2011,12,03/26/2011,2,2,0,0,9.1,-,-,215709.0,0.0023,0.001872,0.3308625,0.09827999999999999,0.26796000000000003,3.0,
9721,9721,NIAGARA,36063,"(43.203001, -78.71083)",2011,13,04/02/2011,1,0,1,0,9.1,-,-,215709.0,0.000736,0.00234,0.3254995,0.19278,0.082563,0.0,
9722,9722,NIAGARA,36063,"(43.203001, -78.71083)",2011,14,04/09/2011,3,1,2,0,9.1,-,-,215709.0,0.001104,0.0007019999999999999,0.4357005,0.22419,0.074646,3.0,
9723,9723,NIAGARA,36063,"(43.203001, -78.71083)",2011,15,04/16/2011,0,0,0,0,9.1,-,-,215709.0,0.001104,0.000936,0.2208345,0.24804000000000004,0.309024,0.0,
9724,9724,NIAGARA,36063,"(43.203001, -78.71083)",2011,16,04/23/2011,3,0,2,1,9.1,-,-,215709.0,0.000276,0.0,0.134075,0.1845,0.19731600000000002,1.0,
9725,9725,NIAGARA,36063,"(43.203001, -78.71083)",2011,17,04/30/2011,0,0,0,0,9.1,-,-,215709.0,0.001104,0.0004680000000000001,0.180785,0.09504,0.07795200000000001,1.0,
9726,9726,NIAGARA,36063,"(43.203001, -78.71083)",2011,18,05/07/2011,1,1,0,0,9.1,-,-,215709.0,0.000552,0.0,0.20241,0.07650000000000001,0.07577700000000001,0.0,
9727,9727,NIAGARA,36063,"(43.203001, -78.71083)",2011,19,05/14/2011,1,0,1,0,9.1,-,-,215709.0,0.0016559999999999995,0.0006240000000000001,0.21798,0.11420999999999999,0.31502699999999995,0.0,
9728,9728,NIAGARA,36063,"(43.203001, -78.71083)",2011,20,05/21/2011,0,0,0,0,9.1,-,-,215709.0,0.000552,0.0,0.20803249999999998,0.0405,0.222372,0.0,
9729,9729,NIAGARA,36063,"(43.203001, -78.71083)",2011,40,10/08/2011,0,0,0,0,9.1,-,-,215709.0,0.005520000000000001,0.0019500000000000003,0.1846775,0.2368800000000001,0.110403,0.0,
9730,9730,NIAGARA,36063,"(43.203001, -78.71083)",2011,41,10/15/2011,0,0,0,0,9.1,-,-,215709.0,0.0036799999999999997,0.003744,0.098091,0.21168000000000006,0.13780799999999999,0.0,
9731,9731,NIAGARA,36063,"(43.203001, -78.71083)",2011,42,10/22/2011,0,0,0,0,9.1,-,-,215709.0,0.005520000000000001,0.0014039999999999999,0.22282400000000005,0.21528000000000005,0.17513099999999998,0.0,
9732,9732,NIAGARA,36063,"(43.203001, -78.71083)",2011,43,10/29/2011,0,0,0,0,9.1,-,-,215709.0,0.0074519999999999986,0.0015600000000000006,0.17127,0.2214,0.072384,0.0,
9733,9733,NIAGARA,36063,"(43.203001, -78.71083)",2011,44,11/05/2011,0,0,0,0,9.1,-,-,215709.0,0.004416,0.00117,0.170578,0.11529,0.17800200000000002,0.0,
9734,9734,NIAGARA,36063,"(43.203001, -78.71083)",2011,45,11/12/2011,0,0,0,0,9.1,-,-,215709.0,0.00322,0.0014039999999999999,0.278876,0.29808,0.26413200000000003,0.0,
9735,9735,NIAGARA,36063,"(43.203001, -78.71083)",2011,46,11/19/2011,0,0,0,0,9.1,-,-,215709.0,0.0036799999999999997,0.0015600000000000006,0.2376155,0.2574,0.275094,0.0,
9736,9736,NIAGARA,36063,"(43.203001, -78.71083)",2011,47,11/26/2011,0,0,0,0,9.1,-,-,215709.0,0.002208,0.0,0.209157,0.31185,0.4673640000000001,0.0,
9737,9737,NIAGARA,36063,"(43.203001, -78.71083)",2011,48,12/03/2011,0,0,0,0,9.1,-,-,215709.0,0.002208,0.001638,0.18822400000000009,0.4141800000000001,0.29231999999999997,0.0,
9738,9738,NIAGARA,36063,"(43.203001, -78.71083)",2011,49,12/10/2011,0,0,0,0,9.1,-,-,215709.0,0.0027600000000000003,0.0,0.128712,0.30753,0.258129,0.0,
9739,9739,NIAGARA,36063,"(43.203001, -78.71083)",2011,50,12/17/2011,0,0,0,0,9.1,-,-,215709.0,0.0033119999999999994,0.0023400000000000005,0.200853,0.42048,0.141375,0.0,
9740,9740,NIAGARA,36063,"(43.203001, -78.71083)",2011,51,12/24/2011,0,0,0,0,9.1,-,-,215709.0,0.0033119999999999994,0.0014039999999999999,0.207081,0.18693000000000004,0.187572,0.0,
9741,9741,NIAGARA,36063,"(43.203001, -78.71083)",2011,52,01/01/2011,0,0,0,0,9.1,-,-,215709.0,0.003312,0.0,0.282509,0.13248,0.0,0.0,
9742,9742,NIAGARA,36063,"(43.203001, -78.71083)",2011,52,12/31/2011,0,0,0,0,9.1,-,-,215709.0,0.002208,0.0028079999999999997,0.270226,0.4212,0.48902700000000004,0.0,
9743,9743,NIAGARA,36063,"(43.203001, -78.71083)",2012,1,01/07/2012,0,0,0,0,9.3,7869966.0,-,214713.0,0.00322,0.006006000000000001,0.23977800000000002,0.22976999999999997,0.374709,0.0,
9744,9744,NIAGARA,36063,"(43.203001, -78.71083)",2012,2,01/14/2012,0,0,0,0,9.3,7869966.0,-,214713.0,0.0027600000000000003,0.004680000000000001,0.16867500000000002,0.19584000000000004,0.110751,0.0,
9745,9745,NIAGARA,36063,"(43.203001, -78.71083)",2012,3,01/21/2012,0,0,0,0,9.3,7869966.0,-,214713.0,0.0038640000000000002,0.002184,0.219883,0.25542000000000004,0.090828,0.0,
9746,9746,NIAGARA,36063,"(43.203001, -78.71083)",2012,4,01/28/2012,0,0,0,0,9.3,7869966.0,-,214713.0,0.0016559999999999995,0.000936,0.15881400000000004,0.13338,0.14877,0.0,
9747,9747,NIAGARA,36063,"(43.203001, -78.71083)",2012,5,02/04/2012,0,0,0,0,9.3,7869966.0,-,214713.0,0.0023,0.0006240000000000001,0.3767075,0.26496000000000003,0.097092,0.0,
9748,9748,NIAGARA,36063,"(43.203001, -78.71083)",2012,6,02/11/2012,0,0,0,0,9.3,7869966.0,-,214713.0,0.0027600000000000003,0.0023400000000000005,0.24825499999999995,0.2511,0.25325699999999995,0.0,
9749,9749,NIAGARA,36063,"(43.203001, -78.71083)",2012,7,02/18/2012,0,0,0,0,9.3,7869966.0,-,214713.0,0.0038640000000000002,0.002730000000000001,0.219883,0.14877,0.27144,0.0,
9750,9750,NIAGARA,36063,"(43.203001, -78.71083)",2012,8,02/25/2012,0,0,0,0,9.3,7869966.0,-,214713.0,0.0019320000000000001,0.001092,0.2028425,0.4158000000000001,0.329034,2.0,
9751,9751,NIAGARA,36063,"(43.203001, -78.71083)",2012,9,03/03/2012,0,0,0,0,9.3,7869966.0,-,214713.0,0.002208,0.001872,0.405685,0.30798000000000003,0.221154,1.0,
9752,9752,NIAGARA,36063,"(43.203001, -78.71083)",2012,10,03/10/2012,2,1,0,1,9.3,7869966.0,-,214713.0,0.0013800000000000002,0.0,0.28960199999999997,0.17748000000000005,0.142071,0.0,
9753,9753,NIAGARA,36063,"(43.203001, -78.71083)",2012,11,03/17/2012,1,1,0,0,9.3,7869966.0,-,214713.0,0.0018399999999999998,0.0015600000000000002,0.16954,0.22176000000000004,0.15868799999999994,1.0,
9754,9754,NIAGARA,36063,"(43.203001, -78.71083)",2012,12,03/24/2012,0,0,0,0,9.3,7869966.0,-,214713.0,0.001104,0.000936,0.30586399999999997,0.2124,0.21436799999999998,2.0,
9755,9755,NIAGARA,36063,"(43.203001, -78.71083)",2012,13,03/31/2012,1,0,1,0,9.3,7869966.0,-,214713.0,0.001472,0.0,0.18545599999999998,0.13104000000000002,0.224721,2.0,
9756,9756,NIAGARA,36063,"(43.203001, -78.71083)",2012,14,04/07/2012,2,0,2,0,9.3,7869966.0,-,214713.0,0.001104,0.00117,0.28545,0.14615999999999998,0.10579200000000001,2.0,
9757,9757,NIAGARA,36063,"(43.203001, -78.71083)",2012,15,04/14/2012,2,1,1,0,9.3,7869966.0,-,214713.0,0.000368,0.0,0.26469000000000004,0.18054,0.162081,0.0,
